passenger_id,pickup_latitude,pickup_longitude,pickup_location,destination_latitude,destination_longitude,destination_location,trip_urgency,estimated_trip_distance_km,ride_frequency,cancellation_tendency,passenger_rating,request_time,time_of_day,at_event,event_type,tip_amount
ada8483f-d9e8-4337-9396-fa5a64babeae,12.658739468257615,77.20226048612102,Channapatna,12.982537832354778,77.63948038007382,Indiranagar,Medium,59.4,Occasional,20.42,4.45,2025-03-16 09:39:13.581680,Morning,True,None,50
fcaf0371-70d7-443d-a048-93de24da101a,12.982910351436129,77.69437678466245,Mahadevapura,12.65391624333317,77.20830950944888,Channapatna,High,64.01,Weekly,31.69,4.65,2025-03-15 20:51:13.582077,Evening,True,Conference,10
aeaa6ae4-3fe8-4c2a-9b13-e896fce58c0e,13.030052024732676,77.55703070058385,Yeshwantpur,12.904902078012197,77.58163740861421,JP Nagar,Medium,14.14,Weekly,14.78,4.32,2025-03-16 07:09:13.582494,Morning,False,None,10
24e3cbc5-ac5a-43da-b417-1a1a4ce8b539,12.90252810577922,77.64081193719917,HSR Layout,13.03376060457339,77.5935119992468,Hebbal,Medium,15.44,Occasional,25.01,4.47,2025-03-16 03:49:13.582813,Night,False,None,10
af624314-26e8-4e08-8d6a-9d681eb1d6ba,12.970423443035832,77.53632422506179,Govindraj Nagar,12.97600516747054,77.60538053806965,Shivajinagar,High,7.49,Occasional,17.83,4.53,2025-03-16 15:27:13.583176,Afternoon,False,None,30
18814f6e-e973-4857-99e5-8358cff78fea,13.090693960037257,77.40055133255774,Nelamangala,12.986830618842314,77.69634793891132,Mahadevapura,High,34.01,Daily,12.43,4.27,2025-03-16 07:10:13.583577,Morning,False,None,0
938c1d9f-c8ee-436f-a21c-2d4cff67ad0f,12.958210223208747,77.22057059924735,Magadi,13.009774577301874,77.58555016747432,Mekhri Circle,High,39.89,Daily,40.06,4.39,2025-03-16 07:52:13.583894,Morning,False,None,0
c9313908-dc4d-4f89-bd0f-cd548a27b810,13.020751316836794,77.57795461262666,Mekhri Circle,13.012393696713213,77.70321885304196,KR Puram,High,13.58,Occasional,13.6,3.95,2025-03-16 13:34:13.584180,Afternoon,False,None,0
8132911a-3d77-4be8-ba19-4a12a5c6f940,12.956613650858023,77.5945343323185,Shanti Nagar,12.933108401666878,77.575638718765,Jayanagar,Low,3.31,Occasional,4.57,4.19,2025-03-16 15:55:13.584490,Afternoon,False,None,20
29d411b8-bb7e-48b7-aeb5-d448a786f2c4,12.994503579822226,77.604197986662,Shivajinagar,12.924849016986473,77.57485411898371,Jayanagar,High,8.36,Monthly,1.53,4.5,2025-03-16 11:25:13.584923,Morning,False,None,0
6a486b7f-1550-4587-a780-99ededd0239f,12.860143230255408,77.58733098085187,Bannerghatta,13.102549188856853,77.59485329273426,Yelahanka,Low,26.92,Daily,16.85,4.48,2025-03-16 12:31:13.585207,Afternoon,False,None,50
dce31de2-8284-4514-bef1-09aa03a56c1a,13.028604259955681,77.54694207830237,Yeshwantpur,12.994256802409264,77.60826889162873,Shivajinagar,Low,7.65,Occasional,9.71,4.67,2025-03-16 13:00:13.585633,Afternoon,False,None,0
5abea5eb-c091-4bc4-a50b-e05bd7941379,12.954100217505177,77.54364207703742,Govindraj Nagar,13.096709737509304,77.40172192151698,Nelamangala,Low,22.05,Weekly,24.16,4.56,2025-03-16 08:34:13.585989,Morning,False,None,0
d3461bb8-9e08-4c1f-b9e2-f790141945cb,12.95750231255181,77.23449815161463,Magadi,12.54857792097784,77.41827614796749,Kanakapura,Medium,49.55,Daily,21.66,3.5,2025-03-15 19:40:13.586342,Evening,True,None,30
b79e2933-fc4b-4033-bbd2-724c4f5ee46a,13.01419425469268,77.58208061230168,Mekhri Circle,12.987927434242977,77.6480072685186,Indiranagar,Medium,7.7,Occasional,8.62,4.84,2025-03-15 18:25:13.586751,Evening,False,None,0
f0965adf-f373-46e7-a997-abd711abda94,13.00233311166234,77.68928844202115,KR Puram,12.927967884613526,77.51110883375458,Rajarajeshwarinagar,Medium,20.96,Daily,10.28,4.84,2025-03-16 02:29:13.587007,Night,True,None,50
b5a28744-48ff-4964-ac19-6ba6d4755bfb,13.04331401647426,77.63810898913844,Hennur,12.980904742186944,77.6060267519998,Shivajinagar,Medium,7.75,Daily,10.94,3.51,2025-03-16 01:53:13.587291,Night,False,None,0
306ee001-6c10-4b50-8ae4-359bdb77d347,12.987348086318715,77.63863939647482,Indiranagar,12.999737878824781,77.69749025879335,KR Puram,High,6.51,Daily,8.81,3.97,2025-03-16 07:05:13.587585,Morning,True,Concert,10
b905305f-90ec-45be-8879-44ab3759e48c,13.061265538677091,77.80054497630779,Hoskote,12.555337008424347,77.4236019212474,Kanakapura,Medium,69.4,Weekly,9.87,3.94,2025-03-16 14:12:13.587916,Afternoon,False,None,20
2e6d20e9-db3c-488a-bba3-90fd1293a578,12.966039470617662,77.74794660415132,Whitefield,12.933494866944576,77.52935350237219,Mysore Road,Medium,23.92,Weekly,41.31,4.34,2025-03-16 00:22:13.588314,Night,False,None,30
fe4b523b-ca97-4d88-93bc-22bc16a5c759,13.055697726554875,77.58784635889307,Byatarayanapura,13.023505990672781,77.54006003799627,Yeshwantpur,High,6.28,Weekly,25.02,3.71,2025-03-15 23:59:13.588673,Night,False,None,30
4c44c81a-36a8-48fa-8e91-10d786c4512c,12.983089610820763,77.62408649179426,Pulakeshinagar,12.953152565987127,77.60113460494198,Shanti Nagar,Medium,4.15,Occasional,17.53,4.77,2025-03-16 00:23:13.588978,Night,False,None,10
42a4f1d6-0927-47a3-a599-6f335d8da9e5,12.99400981088796,77.62874713367648,Pulakeshinagar,13.25244367957809,77.71145468800455,Devanahalli,High,30.05,Occasional,22.48,4.71,2025-03-16 00:49:13.589254,Night,True,Concert,0
0df65fcf-c42c-4dd1-8520-3d8586ba7bec,13.059981178573913,77.59068987819713,Byatarayanapura,13.288720076389492,77.54073420631829,Doddaballapur,Low,25.96,Occasional,12.44,4.5,2025-03-15 22:20:13.589620,Night,False,None,0
b55c9967-3621-4361-90b4-2d798ed5e5ed,13.000265308944202,77.5741134850369,Malleshwaram,13.010780457489565,77.6935199704451,KR Puram,Medium,12.97,Monthly,36.94,3.92,2025-03-16 10:52:13.589959,Morning,False,None,0
7ab1f2f8-92e7-4c91-8331-c5747bba5888,13.044248134628376,77.63165389379184,Hennur,12.644518426451382,77.20144027279912,Channapatna,High,64.29,Monthly,24.34,4.02,2025-03-16 10:09:13.590310,Morning,True,Conference,10
88a1a9e3-8b09-4a55-b2f4-9168f497e62e,12.892677032188336,77.6298823855841,Hosur Road,12.891992599803418,77.62035372868893,Bommanahalli,Medium,1.03,Weekly,27.13,4.99,2025-03-16 09:44:13.590727,Morning,False,None,0
b31741ad-033b-437c-b80d-8de623f1f88f,12.993090551518035,77.62297827951505,Pulakeshinagar,13.01421753181576,77.63536050604108,Sarvagnanagar,Medium,2.7,Daily,20.64,4.85,2025-03-16 03:37:13.590991,Night,False,None,0
416e2b25-7e6c-4fd2-a8e5-6c7bef6c66b6,12.651807076798663,77.19943266547345,Channapatna,12.896772936021403,77.60022735949622,JP Nagar,Medium,51.17,Weekly,6.75,3.84,2025-03-16 07:45:13.591236,Morning,False,None,0
eec9fe85-1e08-43da-8b26-d44ab1838c93,13.026156628395658,77.54570260635667,Yeshwantpur,12.97981139277034,77.55365197993693,Rajaji Nagar,Medium,5.22,Monthly,12.44,4.98,2025-03-16 07:47:13.591594,Morning,False,None,0
79fce4d1-5d27-42c5-ba63-e1e1e192abd1,12.918269347328234,77.56981012517629,Padmanabhanagar,12.923399848896507,77.61447443284052,BTM Layout,Medium,4.86,Weekly,43.83,4.11,2025-03-16 15:33:13.592094,Afternoon,False,None,20
4d2aad0e-d5ac-49e2-a102-18bb82eaf08c,12.930457733454292,77.61309785428512,Madiwala,12.966328583345316,77.59105628412306,Shanti Nagar,Medium,4.64,Occasional,11.43,3.64,2025-03-16 09:15:13.592622,Morning,False,None,0
66d1a33f-7fc8-4c4a-b17a-fdb93c5a15b8,12.899690078378066,77.62146664689647,Bommanahalli,12.90331042185586,77.65480234409615,HSR Layout,Medium,3.63,Weekly,23.51,3.99,2025-03-16 14:04:13.593094,Afternoon,False,None,0
31c4b5a8-a076-473b-b516-ca59dddfcfb3,12.897425629749344,77.62590992864502,Bommanahalli,13.040366890489542,77.63116245565804,Hennur,Medium,15.88,Occasional,31.41,4.27,2025-03-16 12:05:13.593665,Afternoon,False,None,20
f153ea2e-e4c5-4e27-89fc-cb0e9204f2f2,13.0618937907397,77.60344447688209,Byatarayanapura,13.03896570641334,77.62930630742495,Hennur,Low,3.78,Occasional,12.31,4.71,2025-03-16 06:13:13.594151,Morning,False,None,0
4239fd25-0f38-4b67-a210-c39934002aca,13.026591672699182,77.54421939004888,Yeshwantpur,12.859906297361023,77.59142600146156,Bannerghatta,Medium,19.19,Daily,9.06,4.66,2025-03-16 07:39:13.594585,Morning,False,None,0
e828629d-77d0-40fe-b820-bb54d002f9a2,12.897411847621635,77.58602937726197,JP Nagar,13.105123715657879,77.59831633264677,Yelahanka,High,23.09,Occasional,27.38,4.95,2025-03-15 20:57:13.594946,Evening,False,None,0
b4b16968-d58c-47c7-8004-96cf647f32e9,13.068043508760837,77.58641470615166,Byatarayanapura,12.987904869184181,77.61728971899522,Shivajinagar,Low,9.5,Weekly,34.34,4.33,2025-03-16 15:15:13.595199,Afternoon,False,None,10
be44d619-332c-4f57-8d6c-ca5704ccee97,12.550977298951535,77.42229464901139,Kanakapura,12.961102926680974,77.7556352621748,Whitefield,Medium,58.07,Monthly,24.56,4.55,2025-03-15 21:45:13.595563,Night,False,None,0
0a61cec9-d7ca-4d33-9a48-0fc644d41a70,12.918043729632348,77.52537674686926,Rajarajeshwarinagar,12.967981047042159,77.69224133321369,Marathahalli,Low,18.88,Daily,4.9,4.69,2025-03-15 18:27:13.595901,Evening,True,Sports,0
699e0699-9c1f-4266-b75d-c226a8f93724,12.920848702748797,77.60171743336852,BTM Layout,12.931926151288504,77.61113716031207,Madiwala,Medium,1.6,Occasional,18.01,3.82,2025-03-16 05:29:13.596256,Morning,False,None,0
1c8333c9-d961-47c9-bc42-8660f8e57fb4,12.983502990270487,77.66027612319857,CV Raman Nagar,12.968044091794964,77.68747014303622,Marathahalli,High,3.41,Daily,17.45,4.83,2025-03-15 20:13:13.596565,Evening,False,None,0
9bf5839d-f5f1-4c33-bb71-bf53c313fdf4,12.93394526665766,77.63542325865652,Koramangala,12.885744830865775,77.63018074573905,Hosur Road,Medium,5.38,Weekly,3.21,3.83,2025-03-16 14:35:13.596869,Afternoon,False,None,20
f73a3a3e-183f-4120-8535-3cf732a89f99,12.911716337666853,77.61397208683844,BTM Layout,12.912403168088002,77.55322878845949,Padmanabhanagar,Medium,6.57,Occasional,20.46,4.26,2025-03-16 12:18:13.597136,Afternoon,False,None,0
70399b47-bea5-47cc-86ed-640fffbc049c,12.968247821227598,77.60588008362332,Shanti Nagar,12.54702901626352,77.4108418934563,Kanakapura,Medium,51.29,Weekly,46.52,4.88,2025-03-16 10:24:13.597466,Morning,False,None,10
3797da63-6a4b-4278-a508-222eb99a0373,12.948107291667734,77.53849771068157,Mysore Road,12.536422425863753,77.41554929565825,Kanakapura,Medium,47.59,Daily,9.92,4.07,2025-03-16 04:09:13.597794,Night,False,None,10
75469c80-fbb4-42bc-8dcc-209d06d7b635,12.70382613238668,77.69022198380017,Anekal,12.962647448187147,77.53004536922288,Vijay Nagar,Medium,33.55,Weekly,28.34,3.93,2025-03-16 05:38:13.598082,Morning,False,None,30
71cd2066-d79c-46e8-a9bc-faa739687e8a,13.004878415549754,77.69235311905733,KR Puram,12.864496671762101,77.59103503921973,Bannerghatta,High,19.05,Daily,11.68,4.55,2025-03-16 16:31:13.605938,Afternoon,True,Concert,0
34a2d59c-aafc-4190-ae5c-7bd4a2752421,12.969039317109008,77.75035583498129,Whitefield,13.298132131951741,77.52940773353988,Doddaballapur,Low,43.65,Occasional,7.51,4.39,2025-03-16 16:24:13.607126,Afternoon,False,None,0
7509de8b-592e-43d3-b464-52ed3c0c5fe4,12.94977331250704,77.53011604786413,Mysore Road,12.968367208262888,77.58406889489983,Chickpet,Medium,6.19,Weekly,12.82,4.17,2025-03-16 16:34:13.608381,Afternoon,True,Concert,10
7a516af2-d796-43dc-9c89-55dd34682ad3,12.653263849636957,77.21327302796558,Channapatna,12.912227541214254,77.61165727048983,BTM Layout,High,51.8,Monthly,12.14,4.8,2025-03-15 23:59:13.609138,Night,False,None,0
4e27f5cb-cbda-466d-9e58-75569a6de4bc,13.073529855591495,77.7997490145127,Hoskote,12.979206915174649,77.56044424053943,Rajaji Nagar,High,27.92,Daily,1.73,4.93,2025-03-16 07:05:13.609607,Morning,True,Concert,0
1f868e8d-f16a-46c1-b093-822c22d3cd93,13.295324031496467,77.5438535653638,Doddaballapur,12.95468823299823,77.22152319749466,Magadi,Medium,51.43,Daily,14.68,4.95,2025-03-16 07:05:13.610107,Morning,False,None,0
7d7b4380-d7e4-475a-9727-77174b83850b,13.28791459022079,77.54638161119989,Doddaballapur,13.102049402327033,77.38650051898873,Nelamangala,Low,26.92,Monthly,16.32,3.8,2025-03-16 02:28:13.610559,Night,False,None,0
316fef8b-a5a1-45b0-a3f9-8f6c215eb07b,12.956116100496446,77.5798429865483,Chamrajpet,12.915832487250672,77.59771097344621,JP Nagar,Low,4.87,Monthly,37.87,4.5,2025-03-16 10:32:13.610868,Morning,False,None,0
ac11060a-25a8-4575-91a7-33e5f51482f2,12.98364130039588,77.58507126283362,Gandhi Nagar,13.057777054684442,77.62872389067948,Hennur,High,9.49,Monthly,10.9,4.87,2025-03-16 14:28:13.611158,Afternoon,False,None,10
402464b1-ef83-4ef1-a897-5e2425ab4210,12.71369895956544,77.29948092531836,Ramanagaram,13.026496780196194,77.50758938690642,Dasarahalli,High,41.38,Monthly,18.13,4.62,2025-03-16 11:28:13.611479,Morning,False,None,20
9d9d57a4-7a3f-4515-a559-e7279f1679b8,13.02743206334225,77.5160322743964,Dasarahalli,12.893922422951984,77.60862772673983,Bommanahalli,Low,17.89,Weekly,11.29,3.8,2025-03-15 22:20:13.611770,Night,False,None,10
6a96209b-3fb5-4fb5-bb8d-a9c56b710635,13.287794204402077,77.54515084547684,Doddaballapur,13.107949004695795,77.391799136557,Nelamangala,Medium,25.95,Weekly,40.79,4.86,2025-03-16 01:04:13.612105,Night,False,None,20
df68ef47-2058-4228-848e-95dbb89691f8,12.898150923458877,77.63662170288944,Hosur Road,13.24287850026155,77.71404175486659,Devanahalli,Medium,39.17,Monthly,11.02,4.07,2025-03-16 16:31:13.612403,Afternoon,False,None,0
13703faf-cb1b-40d6-b3d7-b280090e8fe5,12.712916978008042,77.29054894763188,Ramanagaram,12.949218138736947,77.57861315817449,Chamrajpet,High,40.73,Occasional,29.87,3.53,2025-03-15 22:55:13.612820,Night,False,None,0
202d0f9d-e096-4dc8-ae7d-5a0f3c353234,12.855779058020243,77.59497258027439,Bannerghatta,12.93516539671202,77.58281586393072,Jayanagar,Medium,8.91,Occasional,3.29,4.43,2025-03-16 01:17:13.613247,Night,False,None,10
e1ad9115-6cb4-4d97-9447-f1b4928e1321,12.914548838545144,77.60359231700015,BTM Layout,12.968976367502817,77.64354491198974,Indiranagar,Medium,7.43,Occasional,47.56,4.52,2025-03-15 18:11:13.613691,Evening,False,None,10
16d5d43f-0407-4fb4-acae-4282b485f162,12.92804412903383,77.6098657962351,Madiwala,13.09498079286654,77.59781063032408,Yelahanka,High,18.58,Weekly,55.52,4.95,2025-03-16 14:12:13.614088,Afternoon,False,None,0
7487b4fe-d13f-42c8-8e7e-9b6fe3c50642,12.901185005281238,77.61581195270072,Bommanahalli,12.963511569989016,77.57014226039647,Chamrajpet,Medium,8.5,Monthly,14.16,4.2,2025-03-16 16:41:13.614532,Afternoon,False,None,0
d260361f-f8b3-4356-a954-0cd904c5985d,12.913885279657705,77.60051272790007,JP Nagar,13.03139708938143,77.60609297374468,Hebbal,Medium,13.06,Monthly,5.46,4.28,2025-03-16 14:46:13.615093,Afternoon,True,Festival,0
d96d104d-5254-4e95-b55a-21aaa7781b16,13.035296197957413,77.6006999156258,Hebbal,12.892698921179136,77.64139172830637,Hosur Road,Medium,16.43,Monthly,13.73,3.88,2025-03-15 17:10:13.615646,Evening,False,None,0
ea7e20a0-be07-4870-9d0d-00b975176423,12.905201971457947,77.5835127710368,JP Nagar,12.862470064666978,77.60634896460533,Bannerghatta,High,5.35,Monthly,10.61,4.69,2025-03-15 21:18:13.615931,Night,False,None,20
90aa1df2-316c-4d76-b428-596a1934a469,12.91797822702396,77.60923700799289,Madiwala,12.974414541356438,77.57244102458834,Gandhi Nagar,Medium,7.42,Occasional,23.97,4.3,2025-03-16 05:42:13.616441,Morning,False,None,20
1785ceae-013e-440f-8d9d-f4514dab6aa8,13.014101521391925,77.56627237455197,Mekhri Circle,12.932874564031447,77.54145279118904,Mysore Road,Medium,9.41,Daily,44.85,3.79,2025-03-16 09:49:13.616975,Morning,False,None,30
5a865e4e-ac97-4006-9052-652c1807d0fe,13.023179247819904,77.64903284238903,Sarvagnanagar,13.089665658405766,77.39430639201751,Nelamangala,High,28.52,Weekly,7.88,3.67,2025-03-16 10:17:13.617491,Morning,False,None,10
f93b2a19-1424-4a8b-b49b-9487b7ef5d7c,13.022779234701432,77.55187741909243,Yeshwantpur,13.238830455594485,77.71200446930648,Devanahalli,High,29.58,Occasional,11.15,4.09,2025-03-16 07:47:13.617941,Morning,False,None,30
c9629dbe-6805-4fc9-a1db-684a90155a4c,13.305575805344874,77.54265914320025,Doddaballapur,13.054400202355609,77.60112923986605,Byatarayanapura,High,28.59,Monthly,33.96,3.7,2025-03-16 08:04:13.618360,Morning,False,None,10
cd153e4e-02f1-487f-ae8e-b8cd064da4b3,12.96213045481269,77.59971584166645,Shanti Nagar,13.027113784758207,77.5500236736753,Mahalakshmi Layout,High,9.0,Monthly,9.56,3.74,2025-03-16 07:40:13.618822,Morning,True,Sports,30
95fee884-14fb-47ef-9e0d-ac46b03590d0,12.92070364218409,77.63181323765099,Koramangala,12.55538890316358,77.41064741763512,Kanakapura,Medium,47.08,Monthly,4.38,4.39,2025-03-16 02:05:13.619389,Night,False,None,0
e6980834-76d5-4d05-9d5c-af8822ffd8ae,13.015183408015341,77.69599468628745,KR Puram,12.919110792944673,77.60730105111611,BTM Layout,High,14.34,Daily,2.53,4.71,2025-03-16 13:32:13.619892,Afternoon,False,None,20
a58f29fc-14fe-4964-b693-87d4b095149e,12.990572860175817,77.55247407916195,Rajaji Nagar,12.958484942979473,77.57550985384722,Chamrajpet,High,4.35,Occasional,34.41,3.66,2025-03-15 23:34:13.620330,Night,True,Festival,20
c7ae5a37-5434-4cee-8813-38448f4420a2,12.938206334201166,77.53852877051598,Mysore Road,13.060372991801398,77.58775762270764,Byatarayanapura,Medium,14.57,Daily,25.16,3.85,2025-03-16 05:45:13.620885,Morning,False,None,10
e3b7fcf6-f711-4d8f-9a55-5a742ed50c5f,12.941265084352644,77.53554639561906,Mysore Road,12.855623002625142,77.59016679406432,Bannerghatta,Low,11.19,Weekly,29.92,4.99,2025-03-16 03:42:13.621313,Night,False,None,30
1ceb83b4-b5a7-4611-b48e-b3de7d03a28d,12.992816193251485,77.5470281048798,Rajaji Nagar,12.969199136001349,77.5687592525899,Chickpet,Medium,3.52,Occasional,23.97,4.12,2025-03-15 21:41:13.621706,Night,False,None,0
f7fa13d0-a9ad-4d95-aa68-b4445e3e2655,12.89971094937367,77.61040518552106,Bommanahalli,13.021083995374633,77.63802137219945,Sarvagnanagar,Low,13.8,Daily,31.12,4.83,2025-03-16 12:04:13.622082,Afternoon,True,Conference,0
43d8de9f-fe26-4e57-bdee-9dcb1c0aeff3,12.969486271970329,77.75222310941011,Whitefield,13.012698998480234,77.64423691025071,Sarvagnanagar,High,12.63,Monthly,25.68,3.76,2025-03-16 02:24:13.622402,Night,False,None,10
e3c9fd2e-d86d-4e3d-8ff1-040fd0b6d78c,12.55420638702636,77.41481482965419,Kanakapura,12.957844385035104,77.23123070989165,Magadi,High,49.01,Occasional,12.29,4.27,2025-03-16 08:19:13.622716,Morning,False,None,10
aeec4508-cd4e-4390-9ddf-8ca2c8d6340c,12.969886669660355,77.56791482056879,Gandhi Nagar,13.037266820486806,77.54653855451451,Yeshwantpur,High,7.83,Occasional,0.9,4.93,2025-03-16 08:55:13.623060,Morning,False,None,0
45efbec8-054e-45c9-bef4-cd183f4a9a31,13.003601113212511,77.58516617726534,Mekhri Circle,12.97335536655443,77.52550401091857,Vijay Nagar,Medium,7.27,Occasional,35.01,4.71,2025-03-16 00:15:13.623409,Night,False,None,0
a0a3df1d-d3e8-4a99-ae66-d43ced4a100e,13.00211394481154,77.69610350500832,Krishnarajapuram,12.965374002931116,77.69303201327529,Marathahalli,Medium,4.09,Weekly,13.04,4.15,2025-03-15 23:51:13.623747,Night,True,Festival,10
76f2c71e-540d-4db2-b311-e7571f4043e3,12.949556337449648,77.21946643492514,Magadi,12.910723057469525,77.64208204500933,HSR Layout,High,45.91,Occasional,10.21,4.3,2025-03-15 22:16:13.624066,Night,False,None,20
23284cfa-dd96-4a50-a258-f6a07ce1a035,13.067157987039815,77.79838971765871,Hoskote,12.998715215595361,77.56493026927045,Malleshwaram,Low,26.37,Daily,37.99,4.42,2025-03-15 23:46:13.624361,Night,False,None,0
9280406f-14c5-4810-9176-c819fdeeb1d7,12.969185031823006,77.6441876278815,Indiranagar,12.869536825788858,77.59498773166605,Bannerghatta,High,12.27,Occasional,18.37,3.61,2025-03-16 08:14:13.624683,Morning,False,None,20
2ecf455e-86aa-4513-960d-0ea12b607107,12.99699708015371,77.57602633807056,Malleshwaram,12.992108050651154,77.6233377589817,Pulakeshinagar,High,5.15,Daily,6.5,4.15,2025-03-15 17:53:13.625086,Evening,False,None,0
a2936325-525a-4ad4-bc54-48c9171b1f56,12.87119523902384,77.59166962409677,Bannerghatta,12.950888128619669,77.70694760347268,Marathahalli,Low,15.29,Monthly,37.37,4.39,2025-03-16 01:58:13.625378,Night,False,None,20
c518c4ee-338d-4d9c-b767-63d29dfb770a,13.011767224047583,77.57071863440022,Mekhri Circle,12.925278146872266,77.62280191246147,Koramangala,Medium,11.13,Weekly,38.16,3.79,2025-03-15 18:22:13.625712,Evening,True,Festival,0
1b71b524-42a9-472b-9d6b-302b71b829d3,13.28978117684197,77.5385562670763,Doddaballapur,12.91959065081758,77.62027830417149,Madiwala,Medium,42.03,Monthly,5.56,4.45,2025-03-16 12:36:13.626093,Afternoon,False,None,30
569a5ef7-9b8b-4aeb-910b-90750bfb8e58,13.063352860480533,77.80468233236691,Hoskote,13.244559835456162,77.71521119390347,Devanahalli,High,22.32,Weekly,13.66,4.03,2025-03-16 10:04:13.626388,Morning,False,None,0
8ace5e34-3d1e-4128-87b4-b993c6c15504,13.017037782381243,77.64343761347948,Sarvagnanagar,12.931332065904721,77.57717628228916,Jayanagar,Medium,11.91,Weekly,41.17,3.51,2025-03-15 23:18:13.626772,Night,False,None,50
f2ff2c3a-a2a9-4b58-bb69-d8a947c67ecf,12.967441483120467,77.57149343003279,Chickpet,12.996185868973855,77.64026821548076,Pulakeshinagar,High,8.09,Monthly,2.37,4.21,2025-03-16 06:29:13.627123,Morning,False,None,0
300fb789-bad3-4f97-b10f-8a30706477ec,13.037369179654355,77.55864027668942,Yeshwantpur,12.710529108901056,77.69429151418716,Anekal,High,39.13,Monthly,29.87,4.84,2025-03-15 23:24:13.627439,Night,False,None,20
c228b44d-b4bb-4601-8412-4967e8638c34,13.014944754486688,77.69618240989985,KR Puram,12.920701340844223,77.63014486361998,Koramangala,Low,12.67,Monthly,25.34,4.27,2025-03-16 14:10:13.627852,Afternoon,False,None,0
4b929984-0ef3-4054-ac6a-9303cde069c1,12.904468939524703,77.61362137585849,Bommanahalli,12.99668331128671,77.69961641090941,Mahadevapura,High,13.83,Weekly,6.96,3.78,2025-03-15 19:27:13.628149,Evening,False,None,0
f037d7cf-2c1a-442a-a6b3-0a562aacaa51,12.890589909891563,77.61665870677739,Bommanahalli,13.02149903051889,77.54278350115474,Mahalakshmi Layout,High,16.58,Monthly,23.45,3.52,2025-03-15 19:59:13.628444,Evening,True,Conference,0
a3fcaac7-f96a-48a3-aa1e-f0b78446b0fa,12.909800681495414,77.587619275421,JP Nagar,12.981826797744004,77.6759150146568,CV Raman Nagar,High,12.45,Occasional,9.32,4.97,2025-03-16 08:14:13.628769,Morning,False,None,0
dfccf776-da48-4cce-a789-630a04f2b2a7,12.910250264921034,77.55520566840843,Padmanabhanagar,12.993326276844526,77.66015850785107,CV Raman Nagar,Low,14.62,Daily,21.72,4.28,2025-03-16 03:58:13.629012,Night,False,None,50
4ece076d-2bcd-41a5-accd-63a987aaf972,12.645099714023722,77.20237547190084,Channapatna,13.023931338485719,77.50480990992716,Dasarahalli,Medium,53.27,Occasional,47.72,4.74,2025-03-16 07:42:13.629265,Morning,False,None,0
2400d2a2-2806-4777-942a-c1910089d8f6,12.95095811729989,77.56123702675477,Basavanagudi,12.954340605168985,77.22911671779252,Magadi,High,35.92,Daily,28.18,3.59,2025-03-15 23:05:13.629637,Night,False,None,0
970f25bc-79ce-41db-b8af-2da3e0dfa715,12.885395641890494,77.63266020122477,Hosur Road,12.970016573938649,77.63679124236181,Indiranagar,Low,9.4,Weekly,2.34,4.27,2025-03-16 13:52:13.629968,Afternoon,False,None,10
a778ffb8-a2e1-438d-ad96-64908796ade3,12.980944934934898,77.61262793093093,Shivajinagar,13.293443281164123,77.53767350125173,Doddaballapur,Medium,35.62,Daily,24.71,4.6,2025-03-16 08:58:13.630305,Morning,True,None,10
68ac206f-307c-4354-8c24-8eb802d9a602,12.94379765991804,77.53454173994145,Mysore Road,13.01171595232828,77.69004897106436,Krishnarajapuram,Low,18.43,Daily,14.63,4.58,2025-03-16 04:16:13.630710,Night,False,None,0
92897856-3a94-4364-8cd1-f73568855223,12.97343473415144,77.56767071408545,Chickpet,13.077309374553174,77.80462252737777,Hoskote,Medium,28.1,Daily,5.04,3.72,2025-03-16 04:31:13.631011,Night,False,None,0
8e70551b-3499-4150-b1d5-4ea089139a02,13.063808888792105,77.80829469888029,Hoskote,12.935947820519791,77.53995721708655,Mysore Road,Medium,32.31,Occasional,25.84,3.81,2025-03-16 08:31:13.631382,Morning,False,None,10
bf5192ea-ceea-474b-947c-8cef7309ac16,13.039384291455413,77.50992173456842,Dasarahalli,13.040398919641193,77.59515893621264,Hebbal,Medium,9.22,Daily,30.5,4.2,2025-03-16 08:35:13.631673,Morning,False,None,20
24f8e49b-0da6-4100-87ae-275932c9b582,12.708066546191237,77.3028692600212,Ramanagaram,12.91722400269521,77.56081756957727,Padmanabhanagar,Low,36.29,Daily,45.27,4.27,2025-03-16 07:47:13.631961,Morning,False,None,50
827dc6d5-bc30-45a7-a597-c064c81829d4,13.012964632779243,77.58041404108485,Mekhri Circle,12.955222210299848,77.22303547428017,Magadi,Medium,39.18,Weekly,15.45,4.96,2025-03-16 15:10:13.632229,Afternoon,True,None,0
b869de8c-e14b-42ce-a734-ff0a0ec141a7,13.02993088767742,77.50831874917264,Dasarahalli,12.911304035041413,77.57252835341707,Padmanabhanagar,Medium,14.89,Daily,18.53,4.3,2025-03-16 02:11:13.632599,Night,False,None,50
a2366254-2e03-4885-a42e-57b37d48ec60,13.302058891975129,77.53077936272625,Doddaballapur,12.657365200298084,77.21332198119609,Channapatna,Medium,79.37,Weekly,4.21,4.47,2025-03-16 13:46:13.632897,Afternoon,True,Sports,0
e67bfb33-01be-49d4-a266-d9955568d998,12.658690118010458,77.20475876576097,Channapatna,12.996037941765305,77.7049318067541,KR Puram,High,65.79,Occasional,40.84,4.13,2025-03-16 11:50:13.633241,Morning,False,None,0
